WaRecChangeIntentId,WaRecProcessId,WaRecChangeIntentTypeCode,WaRecChangeIntentTypeOtherDS,WaRecChangeIntentDispTypeCD,SeasonalOrTempChangeStartDate,SeasonalOrTempChangeEndDate,CreatedByUserName,CreatedDatetime,ModifiedByUserName,ModifiedDatetime
7151,5647531,AddSource,,,,,SFOX461,3/2/2015,SFOX461,3/2/2015
7152,4596569,AddSource,,,,,SFOX461,3/11/2015,SFOX461,3/11/2015
7153,4437637,AddSource,,,,,SFOX461,3/20/2015,SFOX461,3/20/2015
7154,4194103,AddSource,,,,,SFOX461,4/6/2015,SFOX461,4/6/2015
7155,6572212,AddSource,,,,,SFOX461,5/1/2015,SFOX461,5/1/2015
7156,4691873,AddSource,,,,,SFOX461,6/18/2015,SFOX461,6/18/2015
7157,4582585,AddSource,,,,,SFOX461,6/18/2015,SFOX461,6/18/2015
7158,6367015,AddSource,,,,,SFOX461,6/26/2015,SFOX461,6/26/2015
7159,4884778,AddSource,,,,,SFOX461,6/26/2015,SFOX461,6/26/2015
7160,4924029,AddSource,,,,,SFOX461,7/20/2015,SFOX461,7/20/2015
7161,4504513,AddSource,,,,,SFOX461,8/7/2015,SFOX461,8/7/2015
7162,4184218,AddSource,,,,,SFOX461,8/7/2015,SFOX461,8/7/2015
7163,4722227,AddSource,,,,,SFOX461,8/7/2015,SFOX461,8/7/2015
7164,4597311,AddSource,,,,,SFOX461,8/7/2015,SFOX461,8/7/2015
7165,4456033,AddSource,,,,,SFOX461,8/7/2015,SFOX461,8/7/2015
7166,4564009,AddSource,,,,,SFOX461,8/7/2015,SFOX461,8/7/2015
7167,4488711,AddSource,,,,,SFOX461,8/7/2015,SFOX461,8/7/2015
7168,4600151,AddSource,,,,,SFOX461,8/7/2015,SFOX461,8/7/2015
7169,5160916,AddSource,,,,,SFOX461,8/7/2015,SFOX461,8/7/2015
7170,4500364,AddSource,,,,,SFOX461,8/7/2015,SFOX461,8/7/2015
7171,4500418,AddSource,,,,,SFOX461,8/7/2015,SFOX461,8/7/2015
7172,4500691,AddSource,,,,,SFOX461,8/7/2015,SFOX461,8/7/2015
7173,4500641,AddSource,,,,,SFOX461,8/7/2015,SFOX461,8/7/2015
7174,4500497,AddSource,,,,,SFOX461,8/7/2015,SFOX461,8/7/2015
7175,4500476,AddSource,,,,,SFOX461,8/7/2015,SFOX461,8/7/2015
7176,2220981,AddSource,,,,,SFOX461,8/7/2015,SFOX461,8/7/2015
7177,4495909,AddSource,,,,,SFOX461,8/7/2015,SFOX461,8/7/2015
7178,4593781,AddSource,,,,,SFOX461,8/7/2015,SFOX461,8/7/2015
7179,4267646,AddSource,,,,,SFOX461,8/7/2015,SFOX461,8/7/2015
7180,2223121,AddSource,,,,,SFOX461,8/7/2015,SFOX461,8/7/2015
7181,4275125,AddSource,,,,,SFOX461,8/7/2015,SFOX461,8/7/2015
7182,4254914,AddSource,,,,,SFOX461,8/19/2015,SFOX461,8/19/2015
7183,4204368,AddSource,,,,,SFOX461,8/19/2015,SFOX461,8/19/2015
7184,4623098,AddSource,,,,,SFOX461,8/19/2015,SFOX461,8/19/2015
7185,2222967,AddSource,,,,,SFOX461,8/19/2015,SFOX461,8/19/2015
7186,4273863,AddSource,,,,,SFOX461,8/19/2015,SFOX461,8/19/2015
7187,4666798,AddSource,,,,,SFOX461,8/19/2015,SFOX461,8/19/2015
7188,2147165,AddSource,,,,,SFOX461,8/19/2015,SFOX461,8/19/2015
7189,2220988,AddSource,,,,,SFOX461,8/19/2015,SFOX461,8/19/2015
7190,2223206,AddSource,,,,,SFOX461,8/19/2015,SFOX461,8/19/2015
7191,4173659,AddSource,,,,,SFOX461,8/19/2015,SFOX461,8/19/2015
7192,6167267,AddSource,,,,,SFOX461,8/19/2015,SFOX461,8/19/2015
7193,6712312,AddSource,,,,,SFOX461,8/24/2015,SFOX461,8/24/2015
7194,4536367,AddSource,,,,,SFOX461,8/25/2015,SFOX461,8/25/2015
7195,6164546,AddSource,,,,,SFOX461,8/25/2015,SFOX461,8/25/2015
7196,4321731,AddSource,,,,,SFOX461,8/25/2015,SFOX461,8/25/2015
7197,4192245,AddSource,,,,,SFOX461,8/25/2015,SFOX461,8/25/2015
7198,2222871,AddSource,,,,,SFOX461,8/25/2015,SFOX461,8/25/2015
7199,4239897,AddSource,,,,,SFOX461,8/25/2015,SFOX461,8/25/2015
7200,4147601,AddSource,,,,,SFOX461,8/26/2015,SFOX461,8/26/2015
7201,4299279,AddSource,,,,,SFOX461,8/26/2015,SFOX461,8/26/2015
7202,2147353,AddSource,,,,,SFOX461,8/26/2015,SFOX461,8/26/2015
7203,6167320,AddSource,,,,,SFOX461,8/26/2015,SFOX461,8/26/2015
7204,2147152,AddSource,,,,,SFOX461,8/26/2015,SFOX461,8/26/2015
7205,4193983,AddSource,,,,,SFOX461,8/26/2015,SFOX461,8/26/2015
7206,4193990,AddSource,,,,,SFOX461,8/26/2015,SFOX461,8/26/2015
7207,4256542,AddSource,,,,,SFOX461,8/26/2015,SFOX461,8/26/2015
7208,2206120,AddSource,,,,,SFOX461,8/26/2015,SFOX461,8/26/2015
7209,2206406,AddSource,,,,,SFOX461,8/26/2015,SFOX461,8/26/2015
7210,2147483,AddSource,,,,,SFOX461,8/26/2015,SFOX461,8/26/2015
7211,2147482,AddSource,,,,,SFOX461,8/26/2015,SFOX461,8/26/2015
7212,4256490,AddSource,,,,,SFOX461,8/26/2015,SFOX461,8/26/2015
7213,4522987,AddSource,,,,,SFOX461,8/26/2015,SFOX461,8/26/2015
7214,4924010,AddSource,,,,,SFOX461,8/31/2015,SFOX461,8/31/2015
7215,6721014,AddSource,,,,,SFOX461,9/9/2015,SFOX461,9/9/2015
7216,4202172,AddSource,,,,,SHSM461,10/19/2012,SHSM461,10/19/2012
7217,4348165,AddSource,,,,,SHSM461,10/19/2012,SHSM461,10/19/2012
7218,4157587,AddSource,,,,,SHSM461,10/4/2013,SHSM461,10/4/2013
7219,4242397,AddSource,,,,,SHSM461,6/16/2014,SHSM461,6/16/2014
7220,2032619,AddSource,,,,,SHSM461,5/4/2015,SHSM461,5/4/2015
7221,4199909,AddSource,,,,,SHSM461,5/5/2015,SHSM461,5/5/2015
7222,2283570,AddSource,,,,,TMIT461,5/25/2004,TMIT461,5/25/2004
7223,2084857,AddSource,,,,,TMIT461,7/22/2004,TMIT461,7/22/2004
7224,4151606,AddSource,,,,,TMIT461,7/30/2015,TMIT461,7/30/2015
7225,2084515,ChangePlaceOfUse,,,,,1,12/6/2004,1,12/6/2004
7227,4194372,ChangePlaceOfUse,,,,,1,8/29/2007,1,8/29/2007
7228,4193304,ChangePlaceOfUse,,,,,1,8/29/2007,1,8/29/2007
7229,4194361,ChangePlaceOfUse,,,,,1,8/29/2007,1,8/29/2007
7230,4194400,ChangePlaceOfUse,,,,,1,8/29/2007,1,8/29/2007
7231,2085243,ChangePlaceOfUse,,,,,1,5/21/2009,1,5/21/2009
7232,4720773,ChangePlaceOfUse,,,,,1,3/11/2011,1,3/11/2011
7233,2085040,ChangePlaceOfUse,,,,,1,4/18/2011,1,4/18/2011
7234,4250420,ChangePlaceOfUse,,,,,1,5/19/2011,1,5/19/2011
7235,2285716,ChangePlaceOfUse,,,,,1,10/24/2012,1,10/24/2012
7236,5601685,ChangePlaceOfUse,,,,,1,1/25/2013,1,1/25/2013
7237,5043714,ChangePlaceOfUse,,,,,1,2/25/2013,1,2/25/2013
7238,2087314,ChangePlaceOfUse,,,,,1,5/3/2013,1,5/3/2013
7239,5728526,ChangePlaceOfUse,,,,,1,5/20/2013,1,5/20/2013
7240,4625250,ChangePlaceOfUse,,,,,1,7/2/2013,1,7/2/2013
7241,2087517,ChangePlaceOfUse,,,,,1,9/12/2013,1,9/12/2013
7242,2087515,ChangePlaceOfUse,,,,,1,9/12/2013,1,9/12/2013
7243,2087514,ChangePlaceOfUse,,,,,1,9/12/2013,1,9/12/2013
7244,2088691,ChangePlaceOfUse,,,,,1,10/11/2013,1,10/11/2013
7245,2129537,ChangePlaceOfUse,,,,,1,10/15/2013,1,10/15/2013
7246,2088925,ChangePlaceOfUse,,,,,1,12/11/2013,1,12/11/2013
7247,6007887,ChangePlaceOfUse,,,,,1,1/31/2014,1,1/31/2014
7248,2145777,ChangePlaceOfUse,,,,,1,4/7/2014,1,4/7/2014
7249,2145779,ChangePlaceOfUse,,,,,1,4/8/2014,1,4/8/2014
7250,4680823,ChangePlaceOfUse,,,,,1,6/3/2014,1,6/3/2014
7251,4467464,ChangePlaceOfUse,,,,,1,11/6/2014,1,11/6/2014
7252,2145433,ChangePlaceOfUse,,,,,1,4/7/2015,1,4/7/2015
7253,2085038,ChangePlaceOfUse,,,,,1,4/7/2015,1,4/7/2015
7254,5118096,ChangePlaceOfUse,,,,,1,8/27/2015,1,8/27/2015
7255,6717387,ChangePlaceOfUse,,,,,1,9/1/2015,1,9/1/2015
7256,4294251,ChangePlaceOfUse,,,,,ARHA461,10/4/2011,ARHA461,10/4/2011
7257,2271880,ChangePlaceOfUse,,,,,ARHA461,8/3/2012,ARHA461,8/3/2012
7258,5279988,ChangePlaceOfUse,,,,,ARHA461,5/20/2013,ARHA461,5/20/2013
7259,2271848,ChangePlaceOfUse,,,,,ARHA461,7/3/2013,ARHA461,7/3/2013
7260,4484894,ChangePlaceOfUse,,,,,ARHA461,9/11/2013,ARHA461,9/11/2013
7261,4321901,ChangePlaceOfUse,,,,,ARHA461,5/2/2014,ARHA461,5/2/2014
7262,4847982,ChangePlaceOfUse,,,,,ARHA461,9/26/2014,ARHA461,9/26/2014
7263,2271827,ChangePlaceOfUse,,,,,ARHA461,6/8/2015,ARHA461,6/8/2015
7264,4484887,ChangePlaceOfUse,,,,,ARHA461,6/8/2015,ARHA461,6/8/2015
7265,5443948,ChangePlaceOfUse,,,,,ARHA461,6/8/2015,ARHA461,6/8/2015
7266,5600808,ChangePlaceOfUse,,,,,ARHA461,6/8/2015,ARHA461,6/8/2015
7267,4700504,ChangePlaceOfUse,,,,,ARHA461,7/24/2015,ARHA461,7/24/2015
7268,4702089,ChangePlaceOfUse,,,,,ARHA461,7/24/2015,ARHA461,7/24/2015
7269,4716635,ChangePlaceOfUse,,,,,ARHA461,7/24/2015,ARHA461,7/24/2015
7270,4719470,ChangePlaceOfUse,,,,,ARHA461,7/24/2015,ARHA461,7/24/2015
7271,4716686,ChangePlaceOfUse,,,,,ARHA461,7/24/2015,ARHA461,7/24/2015
7272,4730391,ChangePlaceOfUse,,,,,ARHA461,8/14/2015,ARHA461,8/14/2015
7273,4465213,ChangePlaceOfUse,,,,,ARHA461,8/14/2015,ARHA461,8/14/2015
7274,2285823,ChangePlaceOfUse,,,,,ARHA461,8/25/2015,ARHA461,8/25/2015
7275,2224276,ChangePlaceOfUse,,,,,ARHA461,8/26/2015,ARHA461,8/26/2015
7276,2224277,ChangePlaceOfUse,,,,,ARHA461,8/26/2015,ARHA461,8/26/2015
7277,2224280,ChangePlaceOfUse,,,,,ARHA461,8/26/2015,ARHA461,8/26/2015
7278,2271949,ChangePlaceOfUse,,,,,ARHA461,8/26/2015,ARHA461,8/26/2015
7279,2272134,ChangePlaceOfUse,,,,,ARHA461,8/26/2015,ARHA461,8/26/2015
7280,2272186,ChangePlaceOfUse,,,,,ARHA461,8/26/2015,ARHA461,8/26/2015
7281,2285744,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7282,2285753,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7283,2271970,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7284,2272026,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7285,2285697,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7286,4270554,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7287,4291595,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7288,4292920,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7289,4292934,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7290,4294197,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7291,4294231,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7292,4295663,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7293,4465130,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7294,4471893,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7295,4471901,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7296,4484839,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7297,4491499,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7298,4491964,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7299,4496536,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7300,4500779,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7301,4530492,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7302,4657992,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7303,2229378,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7304,2272029,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7305,2285867,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7306,2285698,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7307,2271963,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7308,2285871,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7309,2271956,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7310,2271999,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7311,2272000,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7312,2272011,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7313,2272021,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7314,2272022,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7315,2285536,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7316,2285717,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7317,2285747,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7318,2285759,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7319,2285776,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7320,2285777,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7321,2285789,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7322,2286012,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7323,2286014,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7324,2286024,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7325,2286030,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7326,2286032,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7327,2286033,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7328,2286036,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7329,2286037,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7330,2224435,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7331,2271833,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7332,2271856,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7333,2271889,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7334,2271974,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7335,2272199,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7336,4692553,ChangePlaceOfUse,,,,,BATK461,3/25/2014,BATK461,3/25/2014
7337,2032783,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7338,2032328,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7339,2032766,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7340,2075130,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7341,2075379,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7342,2075390,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7343,2084886,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7344,2085019,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7345,2085154,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7346,2087143,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7347,2087366,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7348,2224217,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7349,2229345,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7350,2271825,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7351,2271831,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7352,2271838,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7353,2271839,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7354,2271841,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7355,2271846,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7356,2271847,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7357,2271852,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7358,2271855,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7359,2271865,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7360,2271900,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7361,2271902,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7362,2271905,ChangePlaceOfUse,,,,,CvtWRATS,4/15/2003,CvtWRATS,4/15/2003
7363,2285750,ChangePlaceOfUse,,,,,1,5/25/2004,1,5/25/2004
7364,2087180,ChangePlaceOfUse,,,,,1,12/6/2004,1,12/6/2004
7365,4216201,ChangePlaceOfUse,,,,,1,8/30/2005,1,8/30/2005
7366,4193797,ChangePlaceOfUse,,,,,1,8/29/2007,1,8/29/2007
7367,4193836,ChangePlaceOfUse,,,,,1,8/29/2007,1,8/29/2007
7368,4193060,ChangePlaceOfUse,,,,,1,8/29/2007,1,8/29/2007
7369,4193362,ChangePlaceOfUse,,,,,1,8/29/2007,1,8/29/2007
7370,4194311,ChangePlaceOfUse,,,,,1,8/29/2007,1,8/29/2007
7371,4194351,ChangePlaceOfUse,,,,,1,8/29/2007,1,8/29/2007
7372,4193372,ChangePlaceOfUse,,,,,1,8/29/2007,1,8/29/2007
7373,4194382,ChangePlaceOfUse,,,,,1,8/29/2007,1,8/29/2007
7374,4193825,ChangePlaceOfUse,,,,,1,8/29/2007,1,8/29/2007
7375,4193254,ChangePlaceOfUse,,,,,1,8/29/2007,1,8/29/2007
7376,4193739,ChangePlaceOfUse,,,,,1,8/29/2007,1,8/29/2007
7377,4194409,ChangePlaceOfUse,,,,,1,8/29/2007,1,8/29/2007
7378,2032819,ChangePlaceOfUse,,,,,1,5/6/2009,1,5/6/2009
7379,2032818,ChangePlaceOfUse,,,,,1,11/2/2009,1,11/2/2009
7380,2084540,ChangePlaceOfUse,,,,,1,11/18/2009,1,11/18/2009
7381,2032777,ChangePlaceOfUse,,,,,1,2/3/2010,1,2/3/2010
7382,2032778,ChangePlaceOfUse,,,,,1,2/3/2010,1,2/3/2010
7383,2032326,ChangePlaceOfUse,,,,,1,4/18/2011,1,4/18/2011
7384,2032847,ChangePlaceOfUse,,,,,1,7/14/2011,1,7/14/2011
7385,4330035,ChangePlaceOfUse,,,,,1,2/4/2013,1,2/4/2013
7386,5043664,ChangePlaceOfUse,,,,,1,2/25/2013,1,2/25/2013
7387,5078431,ChangePlaceOfUse,,,,,1,2/25/2013,1,2/25/2013
7388,4710003,ChangePlaceOfUse,,,,,1,2/25/2013,1,2/25/2013
7389,2087559,ChangePlaceOfUse,,,,,1,7/31/2013,1,7/31/2013
7390,2087558,ChangePlaceOfUse,,,,,1,7/31/2013,1,7/31/2013
7391,2087516,ChangePlaceOfUse,,,,,1,9/12/2013,1,9/12/2013
7392,2087513,ChangePlaceOfUse,,,,,1,9/12/2013,1,9/12/2013
7393,2145780,ChangePlaceOfUse,,,,,1,10/11/2013,1,10/11/2013
7394,6086519,ChangePlaceOfUse,,,,,1,1/29/2014,1,1/29/2014
7395,6007906,ChangePlaceOfUse,,,,,1,1/31/2014,1,1/31/2014
7396,2088928,ChangePlaceOfUse,,,,,1,4/7/2014,1,4/7/2014
7397,2145778,ChangePlaceOfUse,,,,,1,4/7/2014,1,4/7/2014
7398,2145781,ChangePlaceOfUse,,,,,1,4/7/2014,1,4/7/2014
7399,2221152,ChangePlaceOfUse,,,,,1,5/22/2014,1,5/22/2014
7400,4594266,ChangePlaceOfUse,,,,,1,6/3/2014,1,6/3/2014
7401,4594619,ChangePlaceOfUse,,,,,1,6/3/2014,1,6/3/2014
7402,2087370,ChangePlaceOfUse,,,,,1,9/10/2014,1,9/10/2014
7403,2087138,ChangePlaceOfUse,,,,,1,3/24/2015,1,3/24/2015
7404,2144880,ChangePlaceOfUse,,,,,1,4/7/2015,1,4/7/2015
7405,6717264,ChangePlaceOfUse,,,,,1,9/1/2015,1,9/1/2015
7406,4691546,ChangePlaceOfUse,,,,,ARHA461,4/10/2013,ARHA461,4/10/2013
7407,4294206,ChangePlaceOfUse,,,,,ARHA461,10/10/2013,ARHA461,10/10/2013
7408,2271967,ChangePlaceOfUse,,,,,ARHA461,12/5/2013,ARHA461,12/5/2013
7409,2271913,ChangePlaceOfUse,,,,,ARHA461,3/19/2014,ARHA461,3/19/2014
7410,5600787,ChangePlaceOfUse,,,,,ARHA461,4/29/2015,ARHA461,4/29/2015
7411,5566424,ChangePlaceOfUse,,,,,ARHA461,4/29/2015,ARHA461,4/29/2015
7412,5404191,ChangePlaceOfUse,,,,,ARHA461,4/29/2015,ARHA461,4/29/2015
7413,4484859,ChangePlaceOfUse,,,,,ARHA461,6/8/2015,ARHA461,6/8/2015
7414,2285785,ChangePlaceOfUse,,,,,ARHA461,6/8/2015,ARHA461,6/8/2015
7415,4484967,ChangePlaceOfUse,,,,,ARHA461,7/24/2015,ARHA461,7/24/2015
7416,4700492,ChangePlaceOfUse,,,,,ARHA461,7/24/2015,ARHA461,7/24/2015
7417,5280584,ChangePlaceOfUse,,,,,ARHA461,8/14/2015,ARHA461,8/14/2015
7418,5403919,ChangePlaceOfUse,,,,,ARHA461,8/21/2015,ARHA461,8/21/2015
7419,2272145,ChangePlaceOfUse,,,,,ARHA461,8/26/2015,ARHA461,8/26/2015
7420,2272168,ChangePlaceOfUse,,,,,ARHA461,8/26/2015,ARHA461,8/26/2015
7421,2285850,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7422,2285745,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7423,2229108,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7424,2272154,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7425,2272196,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7426,2272201,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7427,4238639,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7428,4292927,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7429,4294215,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7430,4465205,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7431,4471885,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7432,4484845,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7433,4484873,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7434,4505045,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7435,5770430,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7436,2224124,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7437,2224126,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7438,2224233,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7439,2224269,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7440,2271812,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7441,2272183,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7442,2285700,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7443,2285738,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7444,2224216,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7445,2271952,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7446,2271955,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7447,2271996,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7448,2271997,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7449,2271998,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7450,2272002,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7451,2272003,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7452,2272004,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7453,2272005,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
7454,2272006,ChangePlaceOfUse,,,,,ARHA461,8/28/2015,ARHA461,8/28/2015
