WaRecId,WaRecChangeIntentTypeCode
4272312,ChangePurpose
4272312,ChangePlaceOfUse
5601242,AddIrrigatedArea
5601242,ChangePlaceOfUse
5601242,ChangeSource
4267162,ChangePlaceOfUse
2271919,AddSource
2271919,ChangePlaceOfUse
2271919,ChangeSource
4272391,ChangePlaceOfUse
4268409,ChangePlaceOfUse
4268409,ChangeSource
2271863,ChangePlaceOfUse
2271863,ChangePurpose
2271863,ChangeOther
2285796,ChangePurpose
2272131,ChangeSource
4268469,ChangeSource
4268469,ChangePlaceOfUse
2272132,ChangeSource
2224224,ChangeSource
4270707,ChangeSource
4270707,ChangePlaceOfUse
4268951,ChangePlaceOfUse
4273380,ChangePlaceOfUse
5681779,ChangePlaceOfUse
5681779,ChangeSource
5681779,ChangeOther
5681779,AddPurpose
6556096,ChangeOther
6556096,ChangePlaceOfUse
6556096,AddSource
6556096,AddIrrigatedArea
4273514,AddSource
4267810,ChangePlaceOfUse
4268537,ChangeSource
4267184,ChangePlaceOfUse
4267311,ChangePlaceOfUse
4271865,ChangePlaceOfUse
4268422,ChangeSource
2285838,ChangeSource
2285838,ChangePlaceOfUse
4268434,ChangeSource
4268148,ChangePurpose
4268393,ChangePurpose
4268625,ChangeSource
4268638,ChangeSource
4267033,ChangePurpose
2229374,AddSource
2229374,ChangeSource
2229374,ChangePlaceOfUse
4267221,ChangePlaceOfUse
2224282,AddSource
2224282,ChangePurpose
2224282,ChangeSource
2224282,ChangePlaceOfUse
2271986,ChangePlaceOfUse
2271986,ChangePurpose
2271986,ChangeSource
5600909,AddIrrigatedArea
5600909,ChangePlaceOfUse
6798864,AddSource
6798864,ChangePartOfWR
4268563,ChangeSource
4268563,ChangePlaceOfUse
4268665,ChangeSource
4268665,ChangePlaceOfUse
2285766,AddSource
4273423,AddSource
4266003,ChangeSource
4266003,ChangePlaceOfUse
4268230,ChangeSource
4268230,ChangePlaceOfUse
4272044,ChangeSource
4272057,ChangeSource
4267771,ChangeSource
4267771,ChangePlaceOfUse
4268910,ChangePurpose
4268910,ChangePlaceOfUse
4273342,ChangePlaceOfUse
4271615,ChangePlaceOfUse
4271615,ChangeSource
4268314,ChangePlaceOfUse
4268314,ChangeSource
4268967,ChangeSource
4268967,ChangePurpose
4268967,ChangePlaceOfUse
4265971,ChangeSource
4267071,ChangeSource
2285831,AddPurpose
2285831,AddSource
2272136,ChangePurpose
2272136,ChangePlaceOfUse
2272136,ChangePartOfWR
4268279,ChangePlaceOfUse
4268337,ChangePlaceOfUse
4271877,ChangePlaceOfUse
4265951,ChangePurpose
4268611,ChangeSource
4268611,ChangePlaceOfUse
4265797,ChangeSource
4266021,ChangePlaceOfUse
4267146,ChangePlaceOfUse
4265912,ChangePlaceOfUse
4267559,ChangeSource
4267559,ChangePurpose
4267559,ChangePlaceOfUse
4268082,ChangePlaceOfUse
4268082,ChangeSource
4267233,ChangeSource
4267082,ChangePlaceOfUse
2224459,ChangePlaceOfUse
2224459,AddSource
4265988,ChangePlaceOfUse
4265988,ChangeSource
2224458,ChangePurpose
2224458,ChangePlaceOfUse
2224458,AddSource
2271921,ChangePurpose
4273248,AddSource
4265899,ChangeSource
4265899,ChangePlaceOfUse
2272195,AddSource
2272195,ChangeEntireWR
2272195,ChangePlaceOfUse
2223973,ChangeOther
4267173,ChangePlaceOfUse
4267173,ChangePurpose
4267852,ChangePurpose
4267852,ChangePlaceOfUse
4267825,ChangePurpose
4267825,ChangePlaceOfUse
4272110,ChangePlaceOfUse
4272110,ChangePurpose
2271817,AddSource
2286034,ChangePlaceOfUse
2286034,AddSource
4270554,ChangePlaceOfUse
2224430,ChangePurpose
2224430,ChangePlaceOfUse
2224430,AddSource
2271814,AddSource
4426756,ChangeSource
4426756,ChangePartOfWR
2271881,ChangePlaceOfUse
2271881,AddSource
2271964,AddSource
2285880,ChangeEntireWR
2285880,ChangeSource
2285880,ChangePurpose
2286026,ChangePlaceOfUse
2286026,AddSource
6798858,ChangePartOfWR
6798858,ChangeSource
6798858,AddSource
6798858,ChangePlaceOfUse
6798858,AddIrrigatedArea
4273854,ChangePlaceOfUse
2285872,ChangeOther
4273889,ChangePlaceOfUse
6801900,AddSource
2285874,ChangeOther
4273903,ChangePlaceOfUse
6801902,ChangeEntireWR
6801902,ChangePlaceOfUse
6801773,AddSource
6801773,ChangeEntireWR
6801772,ChangeEntireWR
6801772,AddSource
4154278,ChangeSource
4154278,ChangePlaceOfUse
2272035,ChangeSource
4270561,AddSource
2285573,ChangeOther
2285573,ChangePurpose
2285573,ChangePlaceOfUse
5770430,Consolidate
5770430,ChangePlaceOfUse
5770430,ChangePurpose
5770430,ChangeSource
2272036,AddSource
2272037,ChangeSource
2272037,ChangePlaceOfUse
2286017,ChangePlaceOfUse
6801770,ChangePurpose
6801770,ChangePlaceOfUse
6801770,AddSource
6801771,ChangePurpose
6801771,ChangePlaceOfUse
6801771,AddSource
2271917,ChangePlaceOfUse
4480310,AddSource
2223946,ChangePlaceOfUse
2285873,ChangeOther
6262455,AddSource
2285862,ChangeSource
2285571,ChangePlaceOfUse
2285571,ChangeSource
2272028,ChangeSource
2224429,ChangePurpose
2224429,ChangePlaceOfUse
2224429,AddSource
4273838,AddSource
4675452,ChangeSource
4675452,ChangeEntireWR
4273571,ChangePlaceOfUse
4273200,AddSource
2223938,AddSource
2223938,ChangePartOfWR
4273548,ChangePlaceOfUse
2272025,ChangeSource
4273539,ChangePlaceOfUse
2286020,ChangePlaceOfUse
2286020,AddSource
2285664,AddSource
2271929,ChangePurpose
2271929,ChangePlaceOfUse
2271929,ChangeSource
6555819,AddSource
6555819,ChangeOther
6555819,ChangePlaceOfUse
6506683,AddSource
6506683,ChangeOther
6506683,ChangePlaceOfUse
6801898,ChangePurpose
6801898,ChangeSource
5443590,ChangeEntireWR
5443590,WRAOther
5443590,ChangePurpose
5443461,ChangePurpose
5443461,ChangeEntireWR
5443461,WRAOther
5443449,ChangePurpose
5443449,WRAOther
5443449,ChangeEntireWR
2285768,ChangePlaceOfUse
2285768,AddSource
2271954,ChangePartOfWR
2271954,ChangePlaceOfUse
2271955,ChangePurpose
2271955,ChangePlaceOfUse
2271956,ChangePlaceOfUse
2271956,ChangePurpose
2271979,ChangePlaceOfUse
2271979,ChangeSource
2271994,ChangePlaceOfUse
2271994,ChangePurpose
6802441,ChangePartOfWR
6802441,ChangePlaceOfUse
2272023,ChangeSource
2272024,ChangePurpose
2272024,ChangePlaceOfUse
6579322,ChangeOther
6579322,ChangePlaceOfUse
6579322,AddSource
2271969,ChangePlaceOfUse
2285572,ChangeSource
2285572,ChangePlaceOfUse
2285572,ChangePurpose
4273444,AddSource
2285663,AddSource
4273435,ChangePlaceOfUse
2271952,ChangePurpose
2271952,ChangePlaceOfUse
2271952,ChangeEntireWR
6556168,ChangePlaceOfUse
6556168,AddIrrigatedArea
6556168,AddSource
6462131,AddSource
6462131,ChangePlaceOfUse
6462131,AddIrrigatedArea
6506845,ChangePlaceOfUse
6506845,AddSource
6506845,ChangeOther
5566424,AddIrrigatedArea
5566424,AddSource
5566424,ChangePlaceOfUse
2271946,AddSource
2271848,ChangeSource
4273666,ChangeSource
5600787,ChangePlaceOfUse
5600787,AddSource
5600787,AddIrrigatedArea
6799404,ChangePartOfWR
6799404,ChangePlaceOfUse
6799404,AddSource
6799404,AddIrrigatedArea
4493061,AddSource
4493061,ChangePurpose
4493061,ChangePlaceOfUse
2285651,ChangePurpose
2285651,AddSource
2272200,AddSource
2272121,ChangePlaceOfUse
2272121,ChangePurpose
2272121,AddSource
4273657,ChangeSource
4273657,ChangePlaceOfUse
4273730,ChangePlaceOfUse
4273730,ChangeSource
2224431,ChangePurpose
2224431,ChangeSource
2224431,ChangePlaceOfUse
4350891,ChangeSource
4350891,ChangeEntireWR
2285561,ChangePurpose
2285561,ChangeEntireWR
6167635,AddSource
6167635,ChangePartOfWR
6167635,ChangePlaceOfUse
6801894,ChangeEntireWR
6801894,ChangePlaceOfUse
5600934,AddIrrigatedArea
5600934,ChangePlaceOfUse
5600934,AddSource
4273453,ChangeSource
2271981,AddSource
4147226,AddSource
6798857,AddIrrigatedArea
6798857,AddSource
6798857,ChangePlaceOfUse
6798857,ChangeSource
6798857,ChangePartOfWR
2271850,ChangeSource
6801892,ChangePlaceOfUse
6801892,ChangeEntireWR
2223937,ChangePlaceOfUse
2223937,ChangeSource
2223937,AddSource
4273778,ChangeSource
4262900,AddSource
4262944,AddSource
4273787,ChangePlaceOfUse
2272137,ChangePlaceOfUse
2272137,ChangePartOfWR
2285570,ChangePlaceOfUse
2285570,ChangeSource
2223932,ChangePlaceOfUse
2223932,ChangeSource
4268874,Consolidate
4268874,ChangeSource
4268874,ChangePlaceOfUse
4268874,ChangePurpose
2285591,ChangePlaceOfUse
2285591,ChangePurpose
2285591,ChangeSource
2271834,ChangeEntireWR
2271834,ChangePlaceOfUse
2271834,AddSource
4495723,ChangePlaceOfUse
4495723,ChangePartOfWR
4495723,AddSource
4495723,AddIrrigatedArea
4273687,AddSource
4273687,ChangePlaceOfUse
2285861,ChangeSource
2285671,ChangePurpose
2285671,ChangeSource
2285569,AddPurpose
2285569,ChangePurpose
4321911,AddSource
4321911,ChangeEntireWR
2271833,AddSource
2271833,ChangePlaceOfUse
2271833,ChangeEntireWR
4272712,ChangeSource
4272712,ChangePlaceOfUse
4272702,ChangeSource
4273761,AddSource
4467211,AddSource
6622727,ChangeOther
6622727,ChangePlaceOfUse
6622727,AddSource
2271913,ChangePlaceOfUse
2271913,ChangeSource
2271913,ChangePurpose
2285746,ChangeSource
4273877,AddSource
4273877,ChangePlaceOfUse
2271982,ChangeSource
2271982,AddSource
5404176,ChangePlaceOfUse
5404176,AddSource
5404176,ChangeOther
5404203,ChangeSource
5404203,ChangeOther
5404203,ChangePlaceOfUse
4273501,AddSource
2224428,ChangePurpose
2224428,AddSource
6622374,ChangeSource
6622374,AddSource
6622374,ChangePlaceOfUse
6360514,ChangeOther
6556224,AddIrrigatedArea
6556224,ChangePlaceOfUse
6556224,AddSource
2272183,ChangePlaceOfUse
2272183,ChangeSource
2272183,ChangeEntireWR
4273915,ChangePlaceOfUse
6506656,ChangePlaceOfUse
6506656,ChangeOther
6506656,AddSource
6622312,AddSource
6622312,ChangePlaceOfUse
6622312,ChangeOther
2285804,ChangeSource
2272173,ChangeSource
2272169,ChangePlaceOfUse
4680425,ChangePlaceOfUse
4680425,ChangePartOfWR
2272122,AddSource
2272122,ChangePurpose
2272122,ChangePlaceOfUse
4273644,ChangeSource
4273749,ChangePlaceOfUse
6801909,ChangeSource
6801909,ChangeEntireWR
4465178,ChangeEntireWR
4465178,ChangePlaceOfUse
4465178,ChangeSource
4465178,ChangePurpose
5443948,ChangePlaceOfUse
5443948,ChangePartOfWR
5443948,ChangeSource
4271967,ChangeSource
2272167,ChangeSource
4271270,AddSource
4167396,AddSource
4167396,ChangeEntireWR
4273580,AddSource
6801906,ChangeEntireWR
6801906,ChangePlaceOfUse
4273956,ChangePurpose
2271898,ChangeSource
2271898,AddSource
2271898,ChangePlaceOfUse
4271996,ChangePlaceOfUse
2285650,AddSource
2285650,ChangePurpose
2224130,ChangeSource
2224130,ChangePlaceOfUse
2224130,ChangePurpose
6798849,ChangePlaceOfUse
6798849,ChangeEntireWR
4273222,ChangeSource
2285659,ChangeSource
2285659,ChangePurpose
2272172,AddSource
2272164,AddSource
2272161,ChangePurpose
2272161,ChangePlaceOfUse
2272161,ChangeSource
4530535,ChangeOther
4530535,ChangePlaceOfUse
4273235,ChangeSource
2272160,ChangePlaceOfUse
2272160,ChangeSource
4679307,ChangePlaceOfUse
5441935,AddSource
5441935,ChangeOther
5441935,ChangePlaceOfUse
6579340,ChangePlaceOfUse
6579340,AddSource
6579340,ChangeOther
2229082,ChangeSource
4228021,ChangeSource
4228021,Consolidate
2272147,ChangeSource
2272147,ChangePlaceOfUse
2272147,AddSource
6801573,ChangePlaceOfUse
6801573,WRAOther
6801573,ChangeEntireWR
6801573,AddIrrigatedArea
4495592,ChangeSource
6579288,AddPurpose
6579288,AddSource
6579288,ChangePlaceOfUse
6579288,AddIrrigatedArea
2272149,AddSource
2272149,ChangePlaceOfUse
2272149,ChangeSource
4268551,ChangeSource
5600808,ChangePartOfWR
5600808,AddSource
5600808,ChangePlaceOfUse
5600808,ChangeOther
2285817,ChangeEntireWR
2285817,AddSource
2272165,ChangePlaceOfUse
2272165,ChangeEntireWR
2272165,ChangeSource
4273675,ChangeSource
4272077,ChangePurpose
2224202,ChangeEntireWR
2224202,ChangeOther
2271866,ChangeSource
6774930,AddSource
6774930,ChangePlaceOfUse
6774930,ChangeOther
2224233,ChangeSource
2224233,ChangePurpose
2224233,ChangePlaceOfUse
2271849,ChangeSource
4268587,ChangePlaceOfUse
6555935,AddSource
6555935,AddIrrigatedArea
6555935,ChangePartOfWR
6555935,ChangePlaceOfUse
4268181,ChangePlaceOfUse
4272690,ChangeSource
2224131,ChangePlaceOfUse
2224131,ChangePurpose
2224131,ChangeEntireWR
2224131,ChangeSource
4273209,ChangePlaceOfUse
4273209,ChangePurpose
2224127,ChangePlaceOfUse
2224127,ChangeSource
5681685,ChangePartOfWR
5681685,ChangePlaceOfUse
5681685,ChangeSource
6801904,ChangePlaceOfUse
6801904,ChangeEntireWR
5442116,AddSource
5442116,ChangePlaceOfUse
5442116,ChangeOther
6800503,AddSource
6800503,ChangePartOfWR
2271983,ChangeSource
2271983,AddSource
4271955,ChangeSource
2272143,AddSource
2272143,ChangePlaceOfUse
6800502,AddSource
6800502,ChangePartOfWR
2224269,ChangePlaceOfUse
2224269,ChangePurpose
2224269,ChangeSource
6623690,AddIrrigatedArea
6623690,ChangePlaceOfUse
6623690,AddSource
2224457,ChangePlaceOfUse
2224457,ChangeOther
5681731,AddSource
5681731,ChangePartOfWR
5681731,ChangePlaceOfUse
2285574,ChangePlaceOfUse
2285574,ChangePurpose
2285574,ChangeSource
2272163,ChangeSource
2272163,ChangePlaceOfUse
2285860,ChangeSource
2285860,ChangeEntireWR
4272403,ChangeSource
6360549,AddSource
6360549,ChangePlaceOfUse
2272191,ChangePlaceOfUse
4267798,ChangeSource
2224126,ChangePurpose
2224126,ChangePlaceOfUse
2224126,ChangeSource
4267284,ChangeSource
4267284,ChangePlaceOfUse
5723979,ChangePlaceOfUse
5723979,AddSource
5723979,ChangePartOfWR
2224129,ChangeSource
2224129,ChangePlaceOfUse
2224129,ChangePurpose
2224129,ChangeEntireWR
4268291,ChangeSource
6800477,ChangeSource
6800477,AddSource
6800477,ChangePlaceOfUse
6800477,AddIrrigatedArea
6800477,ChangePartOfWR
2224456,ChangeSource
2224456,ChangePlaceOfUse
2224456,ChangeEntireWR
6801574,ChangePlaceOfUse
6801574,WRAOther
6801574,AddIrrigatedArea
6800581,AddSource
6800581,ChangeSource
6800581,ChangePlaceOfUse
6800581,ChangePartOfWR
6623822,AddIrrigatedArea
6623822,ChangePlaceOfUse
6623822,ChangeSource
2271924,ChangePlaceOfUse
2271924,ChangeSource
2285558,ChangePurpose
2285558,ChangeSource
2285558,ChangeEntireWR
2285558,ChangePlaceOfUse
6798862,AddSource
6798862,AddIrrigatedArea
6798862,ChangeSource
6798862,ChangePartOfWR
6798862,ChangePlaceOfUse
6798861,ChangePartOfWR
6798861,ChangeSource
6798861,AddIrrigatedArea
6798861,AddSource
6798861,ChangePlaceOfUse
6799401,ChangeSource
6799401,AddIrrigatedArea
6799401,ChangePlaceOfUse
6799401,ChangePartOfWR
4563384,ChangePartOfWR
4563384,AddSource
4674286,ChangePurpose
4674286,ChangePlaceOfUse
4674286,ChangeSource
4674286,ChangeOther
2285547,ChangeSource
2285547,ChangePlaceOfUse
2224128,ChangeEntireWR
2224128,ChangePurpose
2224128,ChangePlaceOfUse
2224128,ChangeSource
2271827,ChangeSource
5600885,ChangePartOfWR
5600885,ChangePurpose
4268452,ChangePlaceOfUse
6506705,ChangePartOfWR
6506705,AddSource
6506705,ChangePlaceOfUse
6506705,ChangeOther
5404191,ChangePartOfWR
5404191,ChangePlaceOfUse
5404191,AddSource
2285709,ChangeSource
6360536,ChangePlaceOfUse
6360536,AddSource
2272141,ChangeSource
4273188,AddSource
4272089,ChangeSource
2271826,ChangePlaceOfUse
6775003,AddSource
6775003,ChangeOther
6775003,ChangePlaceOfUse
6798860,AddIrrigatedArea
6798860,ChangeSource
6798860,ChangePlaceOfUse
6798860,ChangePartOfWR
6798860,AddSource
6622461,ChangeOther
6622461,ChangePlaceOfUse
6622461,AddSource
6775244,ChangePlaceOfUse
6775244,AddSource
6775244,ChangeOther
4268193,ChangeSource
4268193,ChangePlaceOfUse
6800476,AddIrrigatedArea
6800476,ChangePartOfWR
6800476,AddSource
6800476,ChangeSource
6800476,ChangePlaceOfUse
4267210,ChangePlaceOfUse
4267210,ChangeSource
6556031,ChangePartOfWR
6556031,AddIrrigatedArea
6556031,AddSource
6556031,ChangePlaceOfUse
4268122,ChangeSource
2272135,ChangeSource
4231530,ChangeOther
4231530,ChangePlaceOfUse
4231530,ChangePurpose
2224123,ChangeSource
2224123,ChangePlaceOfUse
2224124,ChangeSource
2224124,ChangePlaceOfUse
4273810,ChangeSource
4273822,ChangeSource
4268934,ChangeSource
5281789,AddSource
5281789,ChangeEntireWR
4267700,ChangePlaceOfUse
6556401,AddSource
6556401,ChangePlaceOfUse
6556401,AddIrrigatedArea
6556401,ChangePartOfWR
4201157,ChangePlaceOfUse
4201157,ChangePurpose
4201157,ChangePartOfWR
4212947,ChangePurpose
4267537,AddSource
4267537,ChangePurpose
4267537,ChangeOther
2224436,AddSource
2224436,ChangePurpose
2224436,ChangeSource
2272127,ChangeSource
2272124,ChangeSource
6799861,ChangePartOfWR
6799861,ChangeSource
6799860,ChangeSource
6799860,ChangePartOfWR
2272120,AddSource
2272120,ChangePlaceOfUse
4267263,ChangeSource
4268217,ChangeSource
4268205,ChangeSource
4458449,ChangeEntireWR
4458449,ChangePlaceOfUse
4458449,ChangeSource
4273944,ChangeSource
4267245,ChangeSource
2272126,ChangePlaceOfUse
2272126,ChangeSource
2272126,AddSource
2285835,ChangePartOfWR
2285835,AddSource
2282661,ChangePlaceOfUse
2223921,ChangePlaceOfUse
2223921,ChangeEntireWR
2271970,AddSource
4653768,ChangePartOfWR
4653768,ChangePurpose
4653768,ChangePlaceOfUse
4653768,AddSource
4653768,ChangeSource
2032475,ChangePlaceOfUse
2032475,ChangeSource
4227189,ChangePlaceOfUse
4227189,AddSource
2087299,AddSource
2087299,ChangePlaceOfUse
4292298,AddSource
4292314,AddSource
4593973,AddSource
4593973,ChangePlaceOfUse
4593973,ChangePurpose
4695881,AddSource
4695881,ChangeSource
2282933,ChangePlaceOfUse
6734811,AddIrrigatedArea
6734811,ChangePlaceOfUse
6734811,ChangeEntireWR
2086875,ChangePlaceOfUse
2086875,AddSource
2282945,ChangePlaceOfUse
2282945,AddSource
2087528,ChangePlaceOfUse
2282947,ChangePlaceOfUse
4414571,ChangePlaceOfUse
4414571,ChangeSource
4414571,AddSource
4414583,AddSource
4655128,ChangeSource
4655128,ChangePlaceOfUse
2285785,ChangePlaceOfUse
2285785,ChangePartOfWR
4692465,AddSource
4692465,ChangeSource
4692465,ChangeOther
4692465,ChangePlaceOfUse
2283051,ChangeOther
2283051,ChangeSource
4699503,ChangeEntireWR
4699503,ChangeOther
4699503,ChangeSource
4699503,AddSource
4699503,ChangePlaceOfUse
4314239,AddSource
4314239,ChangeEntireWR
4197535,ChangePlaceOfUse
4197535,AddSource
4197544,AddSource
4194484,ChangePlaceOfUse
4194484,AddSource
2085373,ChangeEntireWR
2085373,AddSource
6717809,ChangeSource
6717809,AddSource
5404639,AddIrrigatedArea
5404639,ChangePlaceOfUse
2032418,ChangeEntireWR
2032418,AddSource
2032418,ChangePlaceOfUse
5602033,AddSource
5602033,ChangePlaceOfUse
5602033,ChangeEntireWR
5646053,ChangePlaceOfUse
5646053,ChangeEntireWR
4471683,AddSource
4471683,ChangePlaceOfUse
4218327,ChangeEntireWR
4218327,ChangePlaceOfUse
4274886,AddSource
4274886,ChangeEntireWR
4924717,ChangeEntireWR
4924717,AddSource
5281201,ChangeEntireWR
5281201,AddSource
4615728,ChangeSource
4512899,ChangeSource
4289760,ChangeSource
5039308,AddSource
5039308,ChangeSource
5039308,ChangePlaceOfUse
6802235,AddSource
6802235,ChangeEntireWR
2032388,ChangePlaceOfUse
2032411,ChangePlaceOfUse
4158093,ChangePlaceOfUse
4309634,ChangePlaceOfUse
4187562,AddIrrigatedArea
4187562,AddSource
4187562,ChangePlaceOfUse
4212939,ChangePlaceOfUse
4212939,ChangeEntireWR
4212959,ChangeSource
4212959,ChangeEntireWR
6045095,WRAOther
6045095,ChangePartOfWR
6045095,ChangePurpose
6045095,ChangePlaceOfUse
4164626,AddSource
4164626,ChangePlaceOfUse
4164626,ChangeSource
2032324,ChangePlaceOfUse
2032324,ChangePurpose
4152041,ChangePlaceOfUse
4152041,ChangeSource
4152041,AddSource
2084546,ChangeSource
2084545,ChangeSource
2084545,AddSource
4152068,ChangePlaceOfUse
4152068,ChangeSource
6799536,ChangeEntireWR
6799536,AddSource
6802479,ChangeSource
6802479,ChangeEntireWR
6802479,ChangePlaceOfUse
4668956,ChangePlaceOfUse
4668956,ChangeEntireWR
4701415,ChangePlaceOfUse
4701415,ChangeEntireWR
4416277,ChangeEntireWR
4416277,ChangePlaceOfUse
2087532,ChangePlaceOfUse
2087532,ChangeSource
5602095,AddSource
5602095,AddPurpose
5602095,ChangeEntireWR
5602095,ChangePlaceOfUse
5601975,AddSource
5601975,ChangeEntireWR
4214671,AddSource
2087490,ChangeSource
2087490,ChangePlaceOfUse
5602112,ChangeEntireWR
5602112,AddSource
5602112,ChangePlaceOfUse
6771968,ChangeSource
6771968,AddSource
6771968,ChangePlaceOfUse
6771968,ChangePurpose
6771968,ChangeEntireWR
4732970,ChangeEntireWR
4732970,ChangePlaceOfUse
2283390,ChangePlaceOfUse
4191495,ChangePlaceOfUse
4191495,ChangePurpose
4191495,AddSource
4175692,ChangePlaceOfUse
5724194,ChangePurpose
5724194,ChangeSource
5724194,AddSource
5724194,ChangeEntireWR
5724194,ChangePlaceOfUse
2075413,ChangePlaceOfUse
2087524,AddSource
6798867,AddSource
6798867,ChangeEntireWR
4341535,AddSource
4211077,ChangePlaceOfUse
6045124,WRAOther
6045124,ChangePartOfWR
6045124,ChangePurpose
6045124,ChangePlaceOfUse
6045111,ChangePartOfWR
6045111,ChangePurpose
6045111,ChangePlaceOfUse
6045111,WRAOther
2087508,ChangeSource
2087508,ChangePlaceOfUse
2075332,ChangePlaceOfUse
2084741,ChangePlaceOfUse
4565655,ChangePlaceOfUse
4565655,ChangePurpose
4565655,AddSource
2075172,ChangeSource
6799017,ChangeEntireWR
6799017,ChangePlaceOfUse
4211067,ChangePlaceOfUse
4211067,ChangeEntireWR
4270261,ChangeSource
6801308,ChangeEntireWR
6801308,AddSource
6801547,ChangePurpose
6801547,ChangeSource
6801547,AddSource
6801547,ChangeEntireWR
6801547,ChangePlaceOfUse
6801306,AddSource
6801306,ChangeEntireWR
6801546,AddIrrigatedArea
6801546,ChangePurpose
6801546,AddSource
6801546,ChangePlaceOfUse
6801546,ChangeSource
2032729,AddSource
2032729,ChangeSource
4162776,AddSource
4182507,ChangePartOfWR
4182507,AddSource
4276054,AddSource
4697524,ChangePlaceOfUse
4697524,AddSource
2229372,ChangeEntireWR
2229372,AddSource
4652329,AddSource
4652329,ChangePurpose
4652329,ChangePlaceOfUse
4652329,ChangeEntireWR
6269346,ChangeEntireWR
6269346,AddSource
2224437,ChangePlaceOfUse
4276224,ChangeSource
6265753,ChangePartOfWR
6265753,ChangeSource
4588402,ChangePlaceOfUse
2272054,ChangePlaceOfUse
2271901,ChangePlaceOfUse
4270498,AddSource
2271818,ChangePlaceOfUse
2271819,ChangePlaceOfUse
2271820,ChangePlaceOfUse
2271820,AddSource
2271820,ChangeSource
2285807,ChangePlaceOfUse
2285849,ChangeSource
2285521,ChangePlaceOfUse
